OrderID,Date,Customer,Product,Quantity,Price,Total_Sales
2783,2023-03-10,Digital Solutions,Product F - Keyboards,12,237.52,2850.24
2784,2023-03-10,Modern Tech Co,Product G - Mice,1,42.53,42.53
2785,2023-03-10,Cyber Innovations,Product C - Tablets,12,345.24,4142.88
2786,2023-03-10,Innovation Hub,Product F - Keyboards,2,122.05,244.1
2787,2023-03-10,Future Systems,Product B - Smartphones,1,678.68,678.68
2788,2023-03-10,Digital Solutions,Product C - Tablets,5,724.61,3623.05
2789,2023-03-10,Global Solutions Ltd,Product B - Smartphones,1,895.18,895.18
2790,2023-03-10,Future Systems,Product A - Laptops,6,812.58,4875.48
2791,2023-03-10,Digital Solutions,Product F - Keyboards,20,251.22,5024.4
2792,2023-03-10,Elite Electronics,Product F - Keyboards,4,260.35,1041.4
2793,2023-03-10,Cyber Innovations,Product E - Monitors,9,471.93,4247.37
2794,2023-03-10,Future Systems,Product C - Tablets,8,403.39,3227.12
2795,2023-03-10,Global Solutions Ltd,Product F - Keyboards,2,185.38,370.76
2796,2023-03-10,NextGen Systems,Product A - Laptops,7,1184.17,8289.19
2797,2023-03-10,Digital Solutions,Product E - Monitors,4,530.55,2122.2
2798,2023-03-10,Elite Electronics,Product B - Smartphones,8,647.01,5176.08
2799,2023-03-10,Cloud Masters,Product A - Laptops,4,1049.52,4198.08
2800,2023-03-10,Digital Dynamics,Product A - Laptops,12,1143.12,13717.44
2801,2023-03-10,Digital Dynamics,Product G - Mice,5,146.29,731.45
2802,2023-03-10,Elite Electronics,Product E - Monitors,4,642.5,2570.0
2803,2023-03-10,Global Solutions Ltd,Product A - Laptops,6,1080.79,6484.74
2804,2023-03-10,Innovation Hub,Product E - Monitors,20,449.59,8991.8
2805,2023-03-10,Innovation Hub,Product G - Mice,2,59.02,118.04
2806,2023-03-10,TechCorp Inc,Product G - Mice,3,53.43,160.29
2807,2023-03-10,Prime Technology,Product G - Mice,1,81.09,81.09
2808,2023-03-10,Future Systems,Product C - Tablets,4,438.76,1755.04
2809,2023-03-10,Innovation Hub,Product B - Smartphones,10,666.14,6661.4
2810,2023-03-10,Modern Tech Co,Product A - Laptops,3,1196.69,3590.07
2811,2023-03-11,Digital Dynamics,Product E - Monitors,11,484.87,5333.57
2812,2023-03-11,Global Solutions Ltd,Product G - Mice,3,71.46,214.38
2813,2023-03-11,Innovation Hub,Product E - Monitors,14,509.39,7131.46
2814,2023-03-11,Elite Electronics,Product C - Tablets,1,693.7,693.7
2815,2023-03-11,Digital Dynamics,Product G - Mice,1,137.45,137.45
2816,2023-03-11,Future Systems,Product C - Tablets,4,686.66,2746.64
2817,2023-03-11,TechCorp Inc,Product F - Keyboards,3,307.17,921.51
2818,2023-03-11,Elite Electronics,Product B - Smartphones,3,704.95,2114.85
2819,2023-03-11,Digital Dynamics,Product G - Mice,4,145.56,582.24
2820,2023-03-11,Future Systems,Product B - Smartphones,4,712.29,2849.16
2821,2023-03-11,Prime Technology,Product F - Keyboards,2,96.46,192.92
2822,2023-03-11,Digital Dynamics,Product E - Monitors,5,555.67,2778.35
2823,2023-03-11,Digital Solutions,Product A - Laptops,3,1064.08,3192.24
2824,2023-03-11,Global Solutions Ltd,Product B - Smartphones,1,657.92,657.92
2825,2023-03-11,Future Systems,Product A - Laptops,2,998.47,1996.94
2826,2023-03-11,Digital Dynamics,Product D - Headphones,3,257.97,773.91
2827,2023-03-11,Global Solutions Ltd,Product B - Smartphones,6,850.82,5104.92
2828,2023-03-11,Digital Dynamics,Product D - Headphones,1,209.09,209.09
2829,2023-03-11,TechCorp Inc,Product D - Headphones,18,282.45,5084.1
2830,2023-03-11,TechCorp Inc,Product D - Headphones,1,121.22,121.22
2831,2023-03-11,Modern Tech Co,Product B - Smartphones,6,882.18,5293.08
2832,2023-03-11,Digital Solutions,Product F - Keyboards,1,297.59,297.59
2833,2023-03-11,TechCorp Inc,Product B - Smartphones,1,656.96,656.96
2834,2023-03-11,Elite Electronics,Product A - Laptops,9,1023.66,9212.94
2835,2023-03-11,Digital Dynamics,Product A - Laptops,3,984.19,2952.57
2836,2023-03-11,Modern Tech Co,Product H - Speakers,4,111.98,447.92
2837,2023-03-11,Innovation Hub,Product H - Speakers,6,251.14,1506.84
2838,2023-03-11,TechCorp Inc,Product B - Smartphones,14,889.14,12447.96
2839,2023-03-11,NextGen Systems,Product H - Speakers,4,249.39,997.56
2840,2023-03-11,Global Solutions Ltd,Product F - Keyboards,2,269.11,538.22
2841,2023-03-11,TechCorp Inc,Product G - Mice,11,139.55,1535.05
2842,2023-03-11,Elite Electronics,Product D - Headphones,16,54.56,872.96
2843,2023-03-11,Smart Enterprises,Product D - Headphones,6,128.06,768.36
2844,2023-03-11,TechCorp Inc,Product D - Headphones,16,298.7,4779.2
2845,2023-03-11,TechCorp Inc,Product E - Monitors,20,698.85,13977.0
2846,2023-03-11,Digital Solutions,Product B - Smartphones,3,842.9,2528.7
2847,2023-03-11,TechCorp Inc,Product D - Headphones,2,212.16,424.32
2848,2023-03-12,TechCorp Inc,Product E - Monitors,9,414.78,3733.02
2849,2023-03-12,Digital Solutions,Product E - Monitors,1,532.83,532.83
2850,2023-03-12,Future Systems,Product A - Laptops,10,976.97,9769.7
2851,2023-03-12,Prime Technology,Product A - Laptops,1,846.59,846.59
2852,2023-03-12,Digital Dynamics,Product G - Mice,2,33.64,67.28
2853,2023-03-12,Prime Technology,Product D - Headphones,2,151.31,302.62
2854,2023-03-12,TechCorp Inc,Product G - Mice,7,68.37,478.59
2855,2023-03-12,TechCorp Inc,Product H - Speakers,3,340.68,1022.04
2856,2023-03-12,Innovation Hub,Product D - Headphones,4,256.92,1027.68
2857,2023-03-12,Innovation Hub,Product H - Speakers,5,238.1,1190.5
2858,2023-03-12,Modern Tech Co,Product H - Speakers,3,260.07,780.21
2859,2023-03-12,TechCorp Inc,Product A - Laptops,5,832.79,4163.95
2860,2023-03-12,Elite Electronics,Product A - Laptops,1,947.9,947.9
2861,2023-03-12,Modern Tech Co,Product G - Mice,4,32.32,129.28
2862,2023-03-12,Tech Pioneers,Product E - Monitors,6,529.21,3175.26
2863,2023-03-12,TechCorp Inc,Product F - Keyboards,5,310.31,1551.55
2864,2023-03-12,Elite Electronics,Product C - Tablets,2,573.83,1147.66
2865,2023-03-12,Innovation Hub,Product B - Smartphones,4,776.53,3106.12
2866,2023-03-12,Modern Tech Co,Product G - Mice,3,118.07,354.21
2867,2023-03-12,NextGen Systems,Product F - Keyboards,8,256.92,2055.36
2868,2023-03-12,Smart Enterprises,Product C - Tablets,3,523.9,1571.7
2869,2023-03-12,Digital Dynamics,Product E - Monitors,5,443.59,2217.95
2870,2023-03-12,TechCorp Inc,Product H - Speakers,9,252.75,2274.75
2871,2023-03-12,Future Systems,Product H - Speakers,20,225.6,4512.0
2872,2023-03-12,Prime Technology,Product H - Speakers,19,219.81,4176.39
2873,2023-03-12,Prime Technology,Product F - Keyboards,6,201.16,1206.96
2874,2023-03-12,Prime Technology,Product F - Keyboards,5,164.51,822.55
2875,2023-03-12,Innovation Hub,Product B - Smartphones,2,653.5,1307.0
2876,2023-03-12,Elite Electronics,Product E - Monitors,2,634.55,1269.1
2877,2023-03-12,Modern Tech Co,Product A - Laptops,6,961.95,5771.7
2878,2023-03-12,Elite Electronics,Product E - Monitors,10,678.87,6788.7
2879,2023-03-12,Smart Enterprises,Product H - Speakers,4,337.46,1349.84
2880,2023-03-12,Prime Technology,Product C - Tablets,15,623.22,9348.3
2881,2023-03-12,Digital Solutions,Product F - Keyboards,9,183.17,1648.53
2882,2023-03-12,NextGen Systems,Product G - Mice,5,75.03,375.15
2883,2023-03-12,Digital Solutions,Product H - Speakers,5,213.46,1067.3
2884,2023-03-12,Data Wizards,Product F - Keyboards,1,308.36,308.36
2885,2023-03-12,Digital Dynamics,Product H - Speakers,2,303.74,607.48
2886,2023-03-12,Digital Solutions,Product E - Monitors,3,634.11,1902.33
2887,2023-03-12,Smart Enterprises,Product B - Smartphones,18,893.47,16082.46
2888,2023-03-13,Elite Electronics,Product B - Smartphones,1,882.75,882.75
2889,2023-03-13,Prime Technology,Product G - Mice,6,41.93,251.58
2890,2023-03-13,TechCorp Inc,Product F - Keyboards,5,118.95,594.75
2891,2023-03-13,TechCorp Inc,Product H - Speakers,6,140.04,840.24
2892,2023-03-13,Elite Electronics,Product F - Keyboards,4,256.81,1027.24
2893,2023-03-13,TechCorp Inc,Product B - Smartphones,4,831.7,3326.8
2894,2023-03-13,Modern Tech Co,Product B - Smartphones,1,821.18,821.18
2895,2023-03-13,Future Systems,Product B - Smartphones,4,660.38,2641.52
2896,2023-03-13,Digital Solutions,Product F - Keyboards,10,316.96,3169.6
2897,2023-03-13,Future Systems,Product G - Mice,2,121.17,242.34
2898,2023-03-13,Elite Electronics,Product H - Speakers,6,123.01,738.06
2899,2023-03-13,Digital Dynamics,Product H - Speakers,19,322.9,6135.1
2900,2023-03-13,Smart Enterprises,Product A - Laptops,9,1009.08,9081.72
2901,2023-03-13,Modern Tech Co,Product E - Monitors,6,488.72,2932.32
2902,2023-03-13,TechCorp Inc,Product F - Keyboards,2,88.31,176.62
2903,2023-03-13,Elite Electronics,Product E - Monitors,2,494.58,989.16
2904,2023-03-13,NextGen Systems,Product F - Keyboards,2,312.69,625.38
2905,2023-03-13,TechCorp Inc,Product C - Tablets,3,493.5,1480.5
2906,2023-03-13,NextGen Systems,Product G - Mice,1,40.92,40.92
2907,2023-03-13,TechCorp Inc,Product C - Tablets,7,364.74,2553.18
2908,2023-03-13,Digital Dynamics,Product G - Mice,1,123.67,123.67
2909,2023-03-13,Elite Electronics,Product E - Monitors,2,422.18,844.36
2910,2023-03-13,Digital Dynamics,Product E - Monitors,1,539.38,539.38
2911,2023-03-13,Elite Electronics,Product B - Smartphones,1,822.48,822.48
2912,2023-03-13,Prime Technology,Product F - Keyboards,20,348.19,6963.8
2913,2023-03-13,Modern Tech Co,Product F - Keyboards,8,245.31,1962.48
2914,2023-03-13,Elite Electronics,Product F - Keyboards,7,135.57,948.99
2915,2023-03-13,TechCorp Inc,Product G - Mice,4,75.51,302.04
2916,2023-03-13,Innovation Hub,Product C - Tablets,5,321.66,1608.3
2917,2023-03-13,Prime Technology,Product E - Monitors,13,405.11,5266.43
2918,2023-03-13,Smart Enterprises,Product A - Laptops,6,919.37,5516.22
2919,2023-03-13,Future Systems,Product G - Mice,9,76.44,687.96
2920,2023-03-13,Digital Solutions,Product F - Keyboards,5,269.17,1345.85
2921,2023-03-13,Future Systems,Product H - Speakers,2,169.54,339.08
2922,2023-03-13,TechCorp Inc,Product C - Tablets,4,303.82,1215.28
2923,2023-03-13,Prime Technology,Product B - Smartphones,5,861.23,4306.15
2924,2023-03-13,Quantum Tech,Product F - Keyboards,6,269.7,1618.2
2925,2023-03-13,Innovation Hub,Product A - Laptops,4,1114.03,4456.12
2926,2023-03-13,Modern Tech Co,Product H - Speakers,4,124.31,497.24
2927,2023-03-13,Digital Solutions,Product C - Tablets,3,698.42,2095.26
2928,2023-03-13,Smart Enterprises,Product D - Headphones,9,168.23,1514.07
2929,2023-03-13,Prime Technology,Product D - Headphones,1,151.89,151.89
2930,2023-03-13,Digital Dynamics,Product E - Monitors,3,476.11,1428.33
2931,2023-03-13,Modern Tech Co,Product G - Mice,8,30.61,244.88
2932,2023-03-14,Modern Tech Co,Product F - Keyboards,2,269.38,538.76
2933,2023-03-14,Prime Technology,Product E - Monitors,10,537.48,5374.8
2934,2023-03-14,Global Solutions Ltd,Product B - Smartphones,1,628.3,628.3
2935,2023-03-14,Innovation Hub,Product A - Laptops,3,1169.31,3507.93
2936,2023-03-14,Innovation Hub,Product C - Tablets,4,434.43,1737.72
2937,2023-03-14,Smart Enterprises,Product D - Headphones,4,203.29,813.16
2938,2023-03-14,Innovation Hub,Product C - Tablets,6,751.64,4509.84
2939,2023-03-14,TechCorp Inc,Product C - Tablets,5,490.45,2452.25
2940,2023-03-14,Modern Tech Co,Product A - Laptops,2,1051.15,2102.3
2941,2023-03-14,Innovation Hub,Product C - Tablets,3,600.13,1800.39
2942,2023-03-14,TechCorp Inc,Product H - Speakers,2,380.56,761.12
2943,2023-03-14,Smart Enterprises,Product E - Monitors,6,605.66,3633.96
2944,2023-03-14,Digital Solutions,Product F - Keyboards,1,163.39,163.39
2945,2023-03-14,TechCorp Inc,Product F - Keyboards,2,307.41,614.82
2946,2023-03-14,Smart Enterprises,Product A - Laptops,11,1112.95,12242.45
2947,2023-03-14,Modern Tech Co,Product C - Tablets,3,599.71,1799.13
2948,2023-03-14,Quantum Tech,Product F - Keyboards,6,290.43,1742.58
2949,2023-03-14,Smart Enterprises,Product A - Laptops,1,1005.13,1005.13
2950,2023-03-14,Digital Dynamics,Product E - Monitors,9,609.29,5483.61
2951,2023-03-14,Future Systems,Product A - Laptops,2,926.9,1853.8
2952,2023-03-14,TechCorp Inc,Product E - Monitors,1,482.68,482.68
2953,2023-03-14,Global Solutions Ltd,Product A - Laptops,11,1055.82,11614.02
2954,2023-03-14,Modern Tech Co,Product F - Keyboards,7,85.32,597.24
2955,2023-03-14,Future Systems,Product B - Smartphones,5,703.85,3519.25
2956,2023-03-14,TechCorp Inc,Product G - Mice,5,39.81,199.05
2957,2023-03-14,TechCorp Inc,Product E - Monitors,10,552.72,5527.2
2958,2023-03-14,Digital Dynamics,Product E - Monitors,7,601.5,4210.5
2959,2023-03-14,Modern Tech Co,Product H - Speakers,8,242.67,1941.36
2960,2023-03-14,Quantum Tech,Product B - Smartphones,1,646.41,646.41
2961,2023-03-14,Modern Tech Co,Product D - Headphones,1,270.15,270.15
2962,2023-03-14,Prime Technology,Product E - Monitors,6,516.49,3098.94
2963,2023-03-14,Innovation Hub,Product D - Headphones,2,147.85,295.7
2964,2023-03-14,Innovation Hub,Product D - Headphones,2,62.14,124.28
2965,2023-03-14,Elite Electronics,Product F - Keyboards,10,339.61,3396.1
2966,2023-03-15,Innovation Hub,Product G - Mice,6,92.78,556.68
2967,2023-03-15,Innovation Hub,Product F - Keyboards,1,164.38,164.38
2968,2023-03-15,NextGen Systems,Product A - Laptops,9,923.29,8309.61
2969,2023-03-15,Future Systems,Product C - Tablets,5,489.96,2449.8
2970,2023-03-15,Digital Dynamics,Product D - Headphones,15,113.92,1708.8
2971,2023-03-15,TechCorp Inc,Product G - Mice,2,70.31,140.62
2972,2023-03-15,Prime Technology,Product B - Smartphones,15,764.72,11470.8
2973,2023-03-15,Digital Dynamics,Product A - Laptops,5,1000.08,5000.4
2974,2023-03-15,Quantum Tech,Product A - Laptops,1,994.39,994.39
2975,2023-03-15,TechCorp Inc,Product E - Monitors,1,461.96,461.96
2976,2023-03-15,NextGen Systems,Product F - Keyboards,9,279.35,2514.15
2977,2023-03-15,Digital Solutions,Product E - Monitors,2,686.15,1372.3
2978,2023-03-15,Innovation Hub,Product C - Tablets,16,700.18,11202.88
2979,2023-03-15,Future Systems,Product G - Mice,4,43.35,173.4
2980,2023-03-15,Global Solutions Ltd,Product F - Keyboards,9,269.57,2426.13
2981,2023-03-15,Innovation Hub,Product A - Laptops,3,977.48,2932.44
2982,2023-03-15,Digital Solutions,Product E - Monitors,3,514.13,1542.39
2983,2023-03-15,Global Solutions Ltd,Product E - Monitors,2,485.41,970.82
2984,2023-03-15,Future Systems,Product A - Laptops,9,1155.28,10397.52
2985,2023-03-15,Modern Tech Co,Product C - Tablets,5,476.85,2384.25
2986,2023-03-15,Innovation Hub,Product E - Monitors,1,652.16,652.16
2987,2023-03-15,TechCorp Inc,Product H - Speakers,2,253.21,506.42
2988,2023-03-15,Global Solutions Ltd,Product E - Monitors,1,452.5,452.5
2989,2023-03-15,Elite Electronics,Product H - Speakers,4,226.76,907.04
2990,2023-03-15,Digital Solutions,Product H - Speakers,3,324.92,974.76
2991,2023-03-15,Digital Solutions,Product B - Smartphones,6,653.91,3923.46
2992,2023-03-15,Digital Dynamics,Product G - Mice,3,75.85,227.55
2993,2023-03-15,Innovation Hub,Product F - Keyboards,4,293.74,1174.96
2994,2023-03-15,Innovation Hub,Product G - Mice,10,39.07,390.7
2995,2023-03-15,Tech Pioneers,Product D - Headphones,4,78.76,315.04
2996,2023-03-15,Prime Technology,Product G - Mice,2,78.77,157.54
2997,2023-03-15,Future Systems,Product G - Mice,1,103.06,103.06
2998,2023-03-15,Future Systems,Product E - Monitors,6,673.92,4043.52
2999,2023-03-15,Elite Electronics,Product D - Headphones,4,295.01,1180.04
3000,2023-03-15,Digital Solutions,Product G - Mice,7,42.83,299.81
3001,2023-03-15,Smart Enterprises,Product E - Monitors,6,677.31,4063.86
3002,2023-03-15,Elite Electronics,Product H - Speakers,2,216.04,432.08
3003,2023-03-15,Digital Dynamics,Product D - Headphones,12,62.69,752.28
3004,2023-03-15,Smart Enterprises,Product A - Laptops,2,880.14,1760.28
3005,2023-03-16,Innovation Hub,Product D - Headphones,5,133.51,667.55
3006,2023-03-16,Smart Enterprises,Product F - Keyboards,19,212.5,4037.5
3007,2023-03-16,Digital Solutions,Product H - Speakers,1,272.95,272.95
3008,2023-03-16,Prime Technology,Product E - Monitors,1,665.57,665.57
3009,2023-03-16,Prime Technology,Product F - Keyboards,6,326.59,1959.54
3010,2023-03-16,Future Systems,Product G - Mice,3,47.35,142.05
3011,2023-03-16,TechCorp Inc,Product D - Headphones,6,259.24,1555.44
3012,2023-03-16,Prime Technology,Product B - Smartphones,1,774.87,774.87
3013,2023-03-16,Innovation Hub,Product B - Smartphones,1,603.05,603.05
3014,2023-03-16,Digital Dynamics,Product F - Keyboards,20,132.73,2654.6
3015,2023-03-16,Digital Dynamics,Product C - Tablets,5,588.52,2942.6
3016,2023-03-16,Future Systems,Product G - Mice,1,116.47,116.47
3017,2023-03-16,TechCorp Inc,Product H - Speakers,15,367.33,5509.95
3018,2023-03-16,Future Systems,Product E - Monitors,7,625.13,4375.91
3019,2023-03-16,TechCorp Inc,Product F - Keyboards,14,162.58,2276.12
3020,2023-03-16,NextGen Systems,Product G - Mice,12,139.44,1673.28
3021,2023-03-16,Prime Technology,Product H - Speakers,1,269.66,269.66
3022,2023-03-16,TechCorp Inc,Product H - Speakers,9,320.8,2887.2
3023,2023-03-16,NextGen Systems,Product G - Mice,1,97.5,97.5
3024,2023-03-16,Digital Dynamics,Product C - Tablets,17,376.57,6401.69
3025,2023-03-16,Future Systems,Product G - Mice,7,145.4,1017.8
3026,2023-03-16,Future Systems,Product F - Keyboards,5,159.06,795.3
3027,2023-03-16,Innovation Hub,Product E - Monitors,2,419.15,838.3
3028,2023-03-16,Global Solutions Ltd,Product G - Mice,1,131.17,131.17
3029,2023-03-16,Future Systems,Product B - Smartphones,1,862.78,862.78
3030,2023-03-16,Global Solutions Ltd,Product A - Laptops,3,986.27,2958.81
3031,2023-03-16,Global Solutions Ltd,Product C - Tablets,3,314.33,942.99
3032,2023-03-16,Modern Tech Co,Product C - Tablets,14,489.61,6854.54
3033,2023-03-16,Smart Enterprises,Product G - Mice,1,84.83,84.83
3034,2023-03-16,Innovation Hub,Product A - Laptops,2,969.8,1939.6
3035,2023-03-16,Digital Dynamics,Product C - Tablets,1,395.53,395.53
3036,2023-03-16,Innovation Hub,Product G - Mice,3,90.59,271.77
3037,2023-03-16,TechCorp Inc,Product C - Tablets,7,652.88,4570.16
3038,2023-03-16,Elite Electronics,Product B - Smartphones,3,839.08,2517.24
3039,2023-03-16,Digital Dynamics,Product A - Laptops,1,975.17,975.17
3040,2023-03-16,Global Solutions Ltd,Product F - Keyboards,1,170.23,170.23
3041,2023-03-16,Cloud Masters,Product A - Laptops,9,814.69,7332.21
3042,2023-03-16,Modern Tech Co,Product H - Speakers,6,219.48,1316.88
3043,2023-03-16,Prime Technology,Product C - Tablets,2,367.5,735.0
3044,2023-03-16,Innovation Hub,Product H - Speakers,2,168.59,337.18
3045,2023-03-16,Innovation Hub,Product F - Keyboards,9,288.24,2594.16
3046,2023-03-16,Tech Pioneers,Product H - Speakers,3,191.74,575.22
3047,2023-03-16,Prime Technology,Product D - Headphones,9,210.03,1890.27
3048,2023-03-16,Future Systems,Product E - Monitors,2,420.0,840.0
3049,2023-03-16,Digital Dynamics,Product A - Laptops,3,1109.65,3328.95
3050,2023-03-16,TechCorp Inc,Product A - Laptops,12,846.89,10162.68
3051,2023-03-17,Cloud Masters,Product G - Mice,2,86.61,173.22
3052,2023-03-17,Prime Technology,Product G - Mice,2,103.84,207.68
3053,2023-03-17,Modern Tech Co,Product A - Laptops,16,807.48,12919.68
3054,2023-03-17,Global Solutions Ltd,Product D - Headphones,4,268.22,1072.88
3055,2023-03-17,Future Systems,Product D - Headphones,4,144.72,578.88
3056,2023-03-17,TechCorp Inc,Product F - Keyboards,5,229.23,1146.15
3057,2023-03-17,Digital Solutions,Product A - Laptops,1,1080.4,1080.4
3058,2023-03-17,Future Systems,Product D - Headphones,3,270.42,811.26
3059,2023-03-17,Cloud Masters,Product F - Keyboards,6,132.98,797.88
3060,2023-03-17,Modern Tech Co,Product A - Laptops,12,1007.76,12093.12
3061,2023-03-17,Digital Solutions,Product D - Headphones,3,132.51,397.53
3062,2023-03-17,Innovation Hub,Product A - Laptops,8,913.06,7304.48
3063,2023-03-17,Elite Electronics,Product F - Keyboards,2,302.79,605.58
3064,2023-03-17,Future Systems,Product D - Headphones,1,259.68,259.68
3065,2023-03-17,Quantum Tech,Product G - Mice,7,70.55,493.85
3066,2023-03-17,Tech Pioneers,Product G - Mice,17,61.71,1049.07
3067,2023-03-17,Smart Enterprises,Product H - Speakers,19,125.35,2381.65
3068,2023-03-17,Prime Technology,Product A - Laptops,12,1174.55,14094.6
3069,2023-03-17,TechCorp Inc,Product B - Smartphones,5,794.24,3971.2
3070,2023-03-17,NextGen Systems,Product D - Headphones,17,144.25,2452.25
3071,2023-03-17,Digital Dynamics,Product C - Tablets,5,739.54,3697.7
3072,2023-03-17,Innovation Hub,Product G - Mice,10,67.66,676.6
3073,2023-03-17,TechCorp Inc,Product A - Laptops,6,1070.61,6423.66
3074,2023-03-17,Quantum Tech,Product G - Mice,2,97.75,195.5
3075,2023-03-17,Elite Electronics,Product E - Monitors,5,640.27,3201.35
3076,2023-03-17,Modern Tech Co,Product E - Monitors,2,551.35,1102.7
3077,2023-03-17,Future Systems,Product G - Mice,1,75.26,75.26
3078,2023-03-17,TechCorp Inc,Product E - Monitors,1,540.6,540.6
3079,2023-03-17,Elite Electronics,Product A - Laptops,8,861.09,6888.72
3080,2023-03-17,TechCorp Inc,Product D - Headphones,10,121.36,1213.6
3081,2023-03-17,Elite Electronics,Product D - Headphones,1,66.5,66.5
3082,2023-03-17,Elite Electronics,Product B - Smartphones,5,675.96,3379.8
3083,2023-03-17,TechCorp Inc,Product C - Tablets,1,726.58,726.58
3084,2023-03-17,Quantum Tech,Product H - Speakers,9,201.2,1810.8
3085,2023-03-17,Smart Enterprises,Product C - Tablets,3,306.63,919.89
3086,2023-03-17,Digital Dynamics,Product D - Headphones,1,73.63,73.63
3087,2023-03-17,Prime Technology,Product D - Headphones,1,175.83,175.83
3088,2023-03-17,Digital Dynamics,Product H - Speakers,6,196.17,1177.02
3089,2023-03-18,Digital Solutions,Product D - Headphones,1,143.18,143.18
3090,2023-03-18,Smart Enterprises,Product A - Laptops,4,1093.36,4373.44
3091,2023-03-18,Innovation Hub,Product B - Smartphones,1,877.4,877.4
3092,2023-03-18,Global Solutions Ltd,Product H - Speakers,2,315.18,630.36
3093,2023-03-18,Future Systems,Product D - Headphones,12,281.54,3378.48
3094,2023-03-18,Modern Tech Co,Product F - Keyboards,9,192.78,1735.02
3095,2023-03-18,Digital Dynamics,Product F - Keyboards,2,134.48,268.96
3096,2023-03-18,Digital Solutions,Product G - Mice,2,143.11,286.22
3097,2023-03-18,Smart Enterprises,Product E - Monitors,2,416.98,833.96
3098,2023-03-18,Global Solutions Ltd,Product E - Monitors,6,509.02,3054.12
3099,2023-03-18,Future Systems,Product C - Tablets,5,332.03,1660.15
3100,2023-03-18,Digital Dynamics,Product C - Tablets,11,502.07,5522.77
3101,2023-03-18,Cloud Masters,Product E - Monitors,5,494.52,2472.6
3102,2023-03-18,Elite Electronics,Product E - Monitors,18,601.22,10821.96
3103,2023-03-18,Prime Technology,Product G - Mice,20,137.08,2741.6
3104,2023-03-18,TechCorp Inc,Product H - Speakers,14,316.18,4426.52
3105,2023-03-18,TechCorp Inc,Product E - Monitors,9,630.14,5671.26
3106,2023-03-18,TechCorp Inc,Product F - Keyboards,1,221.48,221.48
3107,2023-03-18,Global Solutions Ltd,Product D - Headphones,2,184.05,368.1
3108,2023-03-18,Data Wizards,Product H - Speakers,5,201.08,1005.4
3109,2023-03-18,Global Solutions Ltd,Product G - Mice,7,95.22,666.54
3110,2023-03-18,Elite Electronics,Product C - Tablets,5,671.44,3357.2
3111,2023-03-18,Smart Enterprises,Product C - Tablets,4,753.33,3013.32
3112,2023-03-18,Modern Tech Co,Product F - Keyboards,8,325.66,2605.28
3113,2023-03-18,Global Solutions Ltd,Product D - Headphones,1,281.65,281.65
3114,2023-03-18,Digital Dynamics,Product C - Tablets,8,595.83,4766.64
3115,2023-03-18,Digital Solutions,Product C - Tablets,4,594.02,2376.08
3116,2023-03-18,Elite Electronics,Product B - Smartphones,5,818.4,4092.0
3117,2023-03-18,Global Solutions Ltd,Product B - Smartphones,1,653.06,653.06
3118,2023-03-18,Prime Technology,Product A - Laptops,13,875.79,11385.27
3119,2023-03-18,NextGen Systems,Product E - Monitors,20,685.34,13706.8
3120,2023-03-18,Smart Enterprises,Product A - Laptops,12,1170.48,14045.76
3121,2023-03-18,Future Systems,Product B - Smartphones,1,884.29,884.29
3122,2023-03-18,TechCorp Inc,Product D - Headphones,8,174.49,1395.92
3123,2023-03-18,Prime Technology,Product A - Laptops,3,898.87,2696.61
3124,2023-03-18,Prime Technology,Product B - Smartphones,6,708.22,4249.32
3125,2023-03-18,Digital Dynamics,Product D - Headphones,2,195.47,390.94
3126,2023-03-18,Prime Technology,Product F - Keyboards,2,270.12,540.24
3127,2023-03-18,Innovation Hub,Product D - Headphones,2,234.47,468.94
3128,2023-03-18,Prime Technology,Product D - Headphones,5,85.34,426.7
3129,2023-03-18,Future Systems,Product E - Monitors,2,696.4,1392.8
3130,2023-03-18,Future Systems,Product F - Keyboards,1,231.73,231.73
3131,2023-03-18,Future Systems,Product A - Laptops,1,924.08,924.08
3132,2023-03-18,Elite Electronics,Product A - Laptops,1,1015.63,1015.63
3133,2023-03-18,Modern Tech Co,Product A - Laptops,2,1144.88,2289.76
3134,2023-03-18,TechCorp Inc,Product F - Keyboards,1,106.81,106.81
3135,2023-03-19,TechCorp Inc,Product A - Laptops,3,1014.87,3044.61
3136,2023-03-19,Innovation Hub,Product H - Speakers,2,343.24,686.48
3137,2023-03-19,Global Solutions Ltd,Product C - Tablets,6,413.38,2480.28
3138,2023-03-19,Global Solutions Ltd,Product E - Monitors,18,438.28,7889.04
3139,2023-03-19,Modern Tech Co,Product A - Laptops,6,1123.56,6741.36
3140,2023-03-19,Digital Dynamics,Product F - Keyboards,12,311.29,3735.48
3141,2023-03-19,Global Solutions Ltd,Product G - Mice,8,128.49,1027.92
3142,2023-03-19,Digital Solutions,Product G - Mice,6,138.15,828.9
3143,2023-03-19,Modern Tech Co,Product B - Smartphones,2,630.03,1260.06
3144,2023-03-19,Innovation Hub,Product H - Speakers,7,272.59,1908.13
3145,2023-03-19,NextGen Systems,Product H - Speakers,2,286.9,573.8
3146,2023-03-19,Innovation Hub,Product C - Tablets,3,349.51,1048.53
3147,2023-03-19,Innovation Hub,Product B - Smartphones,10,717.12,7171.2
3148,2023-03-19,Digital Solutions,Product E - Monitors,8,633.87,5070.96
